! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Friday, 24 May 2019 12:18:16
! TIMEZONE (GMT) Dublin, Edinburgh, Lisbon, London
! NAME Keysight Technologies
! MODEL N9912A
! SERIAL MY51464729
! FIRMWARE_VERSION A.08.15
! GPS_LATITUDE 
! GPS_LONGITUDE 
! GPS_TIMESTAMP 0001-01-01 00:00:00Z
! GPS_SECS_SINCE_LAST_READ 0
! CHECKSUM 1188955448
! CORRECTION1 OFF
! DATA Freq,S21
! FREQ UNIT Hz
! DATA UNIT dB
BEGIN
2000000,-6.62949368795504
31990000,0.0981250698423822
61980000,-0.267784944709393
91970000,-0.66236087835943
121960000,-1.11981142455014
151950000,-1.53965616430481
181940000,-1.79368467695761
211930000,-1.61060684689825
241920000,-1.77524902029793
271910000,-1.75479250135559
301900000,-1.85076234386042
331890000,-1.89208138645516
361880000,-2.06174082498634
391870000,-2.3741952396075
421860000,-2.64474325663921
451850000,-2.94893865181477
481840000,-3.30177848400635
511830000,-3.45426574943192
541820000,-3.60824045280641
571810000,-3.70951303383487
601800000,-3.81136832995634
631790000,-3.93086087125438
661780000,-3.96761830655352
691770000,-4.01685480381073
721760000,0.605900531087145
751750000,0.333210585503833
781740000,0.0165014205463918
811730000,-0.503408732130538
841720000,-0.770720888680249
871710000,-0.986428450537554
901700000,-1.10159003682027
931690000,-1.18686343622979
961680000,-1.21292685553826
991670000,-1.18455742900952
1021660000,-1.11683420329771
1051650000,-0.932450281406527
1081640000,-0.795699479802228
1111630000,-0.831500792835271
1141620000,-0.893528714098187
1171610000,-0.985327919193444
1201600000,-1.15939004514538
1231590000,-1.39939918588118
1261580000,-1.62011736129921
1291570000,-1.65422500268662
1321560000,-1.55700619617856
1351550000,-1.49746902305751
1381540000,-1.46192303016524
1411530000,-1.51886378329657
1441520000,-1.66981042112953
1471510000,-1.86698623023025
1501500000,-2.12561552821254
1531490000,-2.37721765504551
1561480000,-2.52301318757991
1591470000,-2.66645967161126
1621460000,-2.79603189685636
1651450000,-2.86880595412225
1681440000,-4.01210158856585
1711430000,-4.28453883487547
1741420000,-4.62506630642444
1771410000,-4.9148326477254
1801400000,-5.2469578647684
1831390000,-5.53891455233112
1861380000,-5.74321639307413
1891370000,-5.80834095311847
1921360000,-5.73333829587418
1951350000,-5.67846168814209
1981340000,-5.66304250722543
2011330000,-5.76282729344677
2041320000,-5.88790626796282
2071310000,-6.09149076145592
2101300000,-6.37420283890596
2131290000,-6.62271197469698
2161280000,-6.86451094806729
2191270000,-7.09016813280159
2221260000,-7.21907924316455
2251250000,-7.32244175528511
2281240000,-7.34739461051827
2311230000,-7.38591145590805
2341220000,-7.47768891882539
2371210000,-7.70202258898377
2401200000,-7.94966629978875
2431190000,-8.18158227048345
2461180000,-8.58097971692179
2491170000,-9.04073170140304
2521160000,-9.46876370374675
2551150000,-9.83782519095631
2581140000,-10.1558892635788
2611130000,-10.2028116226094
2641120000,-10.5325709267957
2671110000,-4.56879057739391
2701100000,-4.58248246437607
2731090000,-4.38121519747065
2761080000,-4.3685293207421
2791070000,-4.27655369887043
2821060000,-4.53421549813881
2851050000,-4.79873256403615
2881040000,-5.10573152594973
2911030000,-4.96820844037384
2941020000,-4.87489263060834
2971010000,-5.06981757511823
3001000000,-5.67577436553215
3030990000,-6.06423564707824
3060980000,-6.14306666969413
3090970000,-6.00567044068324
3120960000,-5.96593079784769
3150950000,-6.28541163278664
3180940000,-7.09183519111553
3210930000,-6.76829468455007
3240920000,-6.93624435299251
3270910000,-7.45071710834767
3300900000,-8.04378186011424
3330890000,-5.27462880934744
3360880000,-5.57692511006881
3390870000,-6.28580067377021
3420860000,-6.98386870266994
3450850000,-7.28094353530906
3480840000,-8.19396010014579
3510830000,-7.77547042018013
3540820000,-7.42722888535359
3570810000,-7.18955929877461
3600800000,-7.58091281060516
3630790000,-7.85985262900718
3660780000,-7.57310911380267
3690770000,-6.98436427438348
3720760000,-6.47726346639789
3750750000,-5.9966341498476
3780740000,-5.90650042483273
3810730000,-6.48472366497326
3840720000,-6.42114279476518
3870710000,-6.36277217980949
3900700000,-6.67928242328522
3930690000,-6.8401119880218
3960680000,-7.15965189292307
3990670000,-7.28151162827834
4020660000,-6.71135463176533
4050650000,-6.58673384986766
4080640000,-6.7969945887556
4110630000,-7.4277893692113
4140620000,-8.5133138094272
4170610000,-8.93460995542321
4200600000,-10.0027391403103
4230590000,-10.8325843468382
4260580000,-10.4628727538203
4290570000,-3.25143601789018
4320560000,-9.42955798983864
4350550000,-8.53634126661087
4380540000,-7.89608268314882
4410530000,-7.30940393099901
4440520000,-7.07381987074566
4470510000,-6.61744163624755
4500500000,-6.27929504219087
4530490000,-6.58519309632562
4560480000,-6.43520848601097
4590470000,-6.44827327040684
4620460000,-6.94628805641986
4650450000,-6.8185408793328
4680440000,-7.15778412487906
4710430000,-7.64061010248359
4740420000,-7.76247684687177
4770410000,-8.20216372076229
4800400000,-8.26952908461819
4830390000,-8.52706625737954
4860380000,-9.1651710766061
4890370000,-9.03564763486097
4920360000,-9.57706741005938
4950350000,-10.3126947119448
4980340000,-10.2750046951464
5010330000,-11.1462147639409
5040320000,-11.9163605974549
5070310000,-11.1565685188124
5100300000,-11.3609649426066
5130290000,-11.8365673524445
5160280000,-11.9895912387783
5190270000,-11.9815962122724
5220260000,-6.16796526794831
5250250000,-7.2254231746145
5280240000,-7.28648854760033
5310230000,-7.6420457416513
5340220000,-7.36224798598377
5370210000,-6.71220697031092
5400200000,-6.60294390470335
5430190000,-6.39389773970488
