! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Friday, 24 May 2019 12:07:50
! TIMEZONE (GMT) Dublin, Edinburgh, Lisbon, London
! NAME Keysight Technologies
! MODEL N9912A
! SERIAL MY51464729
! FIRMWARE_VERSION A.08.15
! GPS_LATITUDE 
! GPS_LONGITUDE 
! GPS_TIMESTAMP 0001-01-01 00:00:00Z
! GPS_SECS_SINCE_LAST_READ 0
! CHECKSUM 0371793236
! CORRECTION1 OFF
! DATA Freq,S21
! FREQ UNIT Hz
! DATA UNIT dB
BEGIN
2000000,-21.0108748273262
31990000,8.63846256928539
61980000,6.37236819652745
91970000,6.39885505992783
121960000,6.57462730559276
151950000,6.05048654225331
181940000,6.24507996995457
211930000,12.241064123458
241920000,8.58965930096568
271910000,10.1304581282676
301900000,9.33149422024113
331890000,9.65900113515066
361880000,8.52508283190808
391870000,8.84476190358685
421860000,7.67961189802307
451850000,8.18979886242456
481840000,7.72225541436411
511830000,9.92647771124611
541820000,7.07497032293577
571810000,9.92232425622096
601800000,8.38719178101017
631790000,8.34526663260714
661780000,10.0758448140415
691770000,12.0402127903545
721760000,12.2726293803199
751750000,12.3660983760384
781740000,12.0651474888632
811730000,10.0530234358776
841720000,9.02449057508307
871710000,9.87000025639299
901700000,9.93903414718062
931690000,8.38776982046223
961680000,7.04927545558014
991670000,9.85502974965279
1021660000,7.64340649793438
1051650000,8.67541697731374
1081640000,9.4385301560795
1111630000,10.1744785409761
1141620000,9.65549687931591
1171610000,7.39628068992622
1201600000,9.17436386360524
1231590000,9.66299082264393
1261580000,8.43291906392195
1291570000,10.0810466620992
1321560000,7.55013126737081
1351550000,7.59628760481862
1381540000,9.93809269311909
1411530000,6.66676211333776
1441520000,8.86771139020317
1471510000,7.97691927259174
1501500000,10.111052815043
1531490000,9.48234196397785
1561480000,9.81513970479841
1591470000,9.56786052230351
1621460000,8.39569755920419
1651450000,8.19334836261355
1681440000,8.61110756896733
1711430000,7.7664606811805
1741420000,8.6499190013988
1771410000,8.94814642803513
1801400000,8.39364171904561
1831390000,6.03670267180694
1861380000,5.84031554202629
1891370000,5.80690310174578
1921360000,6.22711827999885
1951350000,8.76606407339679
1981340000,9.1331945208733
2011330000,8.56939715364885
2041320000,7.08979196321986
2071310000,6.17812955640922
2101300000,5.97294222413366
2131290000,6.60782370306057
2161280000,6.61046024477686
2191270000,7.73432433836408
2221260000,8.18124288950739
2251250000,8.41549347514061
2281240000,8.88604676864609
2311230000,8.81349925647228
2341220000,8.09254277623512
2371210000,7.17071814365791
2401200000,6.58601631503413
2431190000,7.33797668872575
2461180000,7.04883306252077
2491170000,6.35540108926028
2521160000,6.85305071480929
2551150000,7.53445173047272
2581140000,6.44936703806637
2611130000,6.4055290793983
2641120000,6.60161874834811
2671110000,8.62004776567109
2701100000,8.09496575576042
2731090000,7.31430146844944
2761080000,8.87145023803481
2791070000,9.35841196978692
2821060000,9.39044083135451
2851050000,6.66265531220065
2881040000,9.09376811302333
2911030000,8.29794390834442
2941020000,7.25043912225423
2971010000,6.87656860649569
3001000000,8.20245733612808
3030990000,9.19384992810235
3060980000,8.87339492434986
3090970000,8.15314678523426
3120960000,7.33664330023594
3150950000,8.13068793761883
3180940000,8.51931029271222
3210930000,9.22016951149615
3240920000,8.13645402326722
3270910000,7.3119526008953
3300900000,7.23746423935923
3330890000,9.14374242458784
3360880000,9.14871436691111
3390870000,9.49040550393218
3420860000,6.41507320557253
3450850000,6.98165787510761
3480840000,6.49254375232506
3510830000,6.37394592900301
3540820000,7.47313113129559
3570810000,7.12266970230343
3600800000,7.18607146387034
3630790000,7.91412327612636
3660780000,7.9183739955025
3690770000,8.09532478996583
3720760000,8.85179676450478
3750750000,9.21709974833469
3780740000,9.1312257761937
3810730000,9.15200026746651
3840720000,9.59782304457919
3870710000,8.7890748573382
3900700000,9.15194860071036
3930690000,9.15922040053073
3960680000,9.08566458156504
3990670000,8.8959854693183
4020660000,8.52107109048124
4050650000,9.30322528121871
4080640000,8.59616598790366
4110630000,8.570806252777
4140620000,7.88469433160806
4170610000,7.18962193636225
4200600000,5.7687568803829
4230590000,4.83786275319307
4260580000,4.88185051612788
4290570000,8.18611337138237
4320560000,6.00940933997123
4350550000,6.48752850305543
4380540000,6.79323939727206
4410530000,6.89488721994182
4440520000,7.22778552120648
4470510000,7.17514364450073
4500500000,8.01022391438133
4530490000,7.86792194962728
4560480000,8.04621475879957
4590470000,7.81752062682003
4620460000,7.31419919895261
4650450000,7.33307629181818
4680440000,7.40175224664835
4710430000,7.50249923458378
4740420000,7.7620101324135
4770410000,7.53714068263137
4800400000,6.2036578093937
4830390000,6.0056839239305
4860380000,5.60962267126426
4890370000,5.66087887888747
4920360000,5.84179989194256
4950350000,5.91396954146077
4980340000,5.17004740631166
5010330000,3.95119196038506
5040320000,3.13708455835967
5070310000,3.09014463010217
5100300000,4.09282904817236
5130290000,4.13136246423583
5160280000,4.43349336935718
5190270000,3.71803607223988
5220260000,8.72795034411723
5250250000,7.38463207262037
5280240000,7.40288866289572
5310230000,7.68399621481806
5340220000,8.52578266378955
5370210000,8.34978220025551
5400200000,8.92972436092048
5430190000,8.16405468046431
5460180000,7.97939128392841
5490170000,7.95031647439264
5520160000,8.42782011874856
5550150000,8.36696692461202
5580140000,8.03791843842752
5610130000,7.22057480637335
5640120000,6.05028351660434
5670110000,5.99129619122853
5700100000,5.99199536121336
5730090000,6.71387803873148
5760080000,7.14698538793755
5790070000,6.85154758165814
5820060000,6.60858519567834
5850050000,6.69751935330896
