0.0,1,0
1.0,1,0
1.0,1,0
0.9950124791926823,1,0
0.9900498337491681,1,0
0.9851119396030626,1,0
0.9801986733067553,1,0
0.9753099120283326,1,0
0.9704455335485082,1,0
0.9656054162575665,1,0
0.9607894391523232,1,0
0.9559974818330998,1,0
0.951229424500714,1,0
0.9464851479534838,1,0
0.9417645335842487,1,0
0.9370674633774034,1,0
0.9323938199059483,1,0
0.9277434863285529,1,0
0.9231163463866358,1,0
0.9185122844014574,1,0
0.9139311852712282,1,0
0.9093729344682314,1,0
0.9048374180359595,1,0
0.9003245225862656,1,0
0.8958341352965282,1,0
0.8913661439068313,1,0
0.8869204367171575,1,0
0.8824969025845955,1,0
0.8780954309205613,1,0
0.8737159116880344,1,0
0.8693582353988057,1,0
0.8650222931107413,1,0
0.8607079764250579,1,0
0.8564151774836135,1,0
0.8521437889662113,1,0
0.8478937040879159,1,0
0.8436648165963837,1,0
0.8394570207692074,1,0
0.835270211411272,1,0
0.8311042838521256,1,0
0.8269591339433623,1,0
0.8228346580560183,1,0
0.8187307530779818,1,0
0.8146473164114145,1,0
0.8105842459701871,1,0
0.8065414401773269,1,0
0.8025187979624786,1,0
0.7985162187593771,1,0
0.7945336025033339,1,0
0.7905708496287357,1,0
0.7866278610665536,1,0
0.7827045382418681,1,0
0.7788007830714049,1,0
0.774916497961081,1,0
0.7710515858035663,1,0
0.7672059499758557,1,0
0.7633794943368531,1,0
0.7595721232249685,1,0
0.7557837414557256,1,0
0.7520142543193826,1,0
0.7482635675785652,1,0
0.7445315874659094,1,0
0.7408182206817179,1,0
0.7371233743916278,1,0
0.7334469562242892,1,0
0.7297888742690568,1,0
0.726149037073691,1,0
0.7225273536420722,1,0
0.7189237334319262,1,0
0.7153380863525599,1,0
0.7117703227626097,1,0
0.7082203534678,1,0
0.7046880897187134,1,0
0.7011734432085724,1,0
0.697676326071031,1,0
0.6941966508779788,1,0
0.6907343306373547,1,0
0.6872892787909722,1,0
0.6838614092123558,1,0
0.6804506362045877,1,0
0.6770568744981645,1,0
0.6736800392488677,1,0
0.6703200460356393,1,0
0.6669768108584744,1,0
0.6636502501363194,1,0
0.6603402807049829,1,0
0.6570468198150566,1,0
0.6537697851298473,1,0
0.6505090947233165,1,0
0.6472646670780347,1,0
0.6440364210831413,1,0
0.6408242760323187,1,0
0.6376281516217733,1,0
0.6344479679482282,1,0
0.631283645506926,1,0
0.6281351051896408,1,0
0.6250022682827008,1,0
0.62188505646502,1,0
0.6187833918061408,1,0
0.615697196764285,1,0
0.6126263941844161,1,0
0.6095709072963093,1,0
0.6065306597126334,1,0
0.6035055754270405,1,0
0.6004955788122659,1,0
0.5975005946182375,1,0
0.5945205479701944,1,0
0.5915553643668151,1,0
0.5886049696783552,1,0
0.5856692901447937,1,0
0.5827482523739896,1,0
0.5798417833398464,1,0
0.5769498103804866,1,0
0.574072261196436,1,0
0.5712090638488149,1,0
0.5683601467575405,1,0
0.5655254386995371,1,0
0.5627048688069557,1,0
0.559898366565402,1,0
0.5571058618121739,1,0
0.5543272847345071,1,0
0.5515625658678298,1,0
0.5488116360940265,1,0
0.5460744266397094,1,0
0.5433508690744998,1,0
0.5406408953093166,0,0
0.5379444375946745,0,0
0.5352614285189903,0,0
0.5325918010068972,0,0
0.5299354883175685,0,0
0.5272924240430485,0,0
0.5246625421065929,0,0
0.522045776761016,0,0
0.5194420625870482,0,0
0.5168513344916992,0,0
0.5142735277066319,0,0
0.5117085777865424,0,0
0.5091564206075492,0,0
0.5066169923655895,0,0
0.5040902295748255,0,0
0.5015760690660555,0,0
0.499074447985136,0,0
0.4965853037914095,0,0
0.4941085742561417,0,0
0.4916441974609651,0,0
0.48919211179633154,0,0
0.4867522559599717,0,0
0.48432456895536247,0,0
0.48190899009020244,0,0
0.47950545897489405,0,0
0.4771139155210343,0,0
0.4747342999399124,0,0
0.47236655274101463,0,0
0.4700106147305379,0,0
0.46766642700990924,0,0
0.4653339309743134,0,0
0.463013068311228,0,0
0.46070378099896575,0,0
0.4584060113052235,0,0
0.4561197017856392,0,0
0.4538447952823558,0,0
0.45158123492259217,0,0
0.44932896411722156,0,0
0.4470879265593564,0,0
0.4448580662229411,0,0
0.44263932736135103,0,0
0.44043165450599925,0,0
0.4382349924649492,0,0
0.4360492863215355,0,0
0.4338744814329909,0,0
0.43171052342907973,0,0
0.4295573582107391,0,0
0.4274149319487266,0,0
0.42528319108227414,0,0
0.42316208231774877,0,0
0.4210515526273212,0,0
0.4189515492476389,0,0
0.41686201967850844,0,0
0.4147829116815813,0,0
0.41271417327904963,0,0
0.4106557527523455,0,0
0.40860759864084845,0,0
0.40656965974059905,0,0
0.4045418851030187,0,0
0.4025242240336359,0,0
0.4005166260908188,0,0
0.39851904108451414,0,0
0.3965314190749928,0,0
0.3945537103716011,0,0
0.39258586553151836,0,0
0.390627835358521,0,0
0.3886795709017529,0,0
0.3867410234545012,0,0
0.3848121445529785,0,0
0.38289288597511195,0,0
0.38098319973933725,0,0
0.3790830381033988,0,0
0.3771923535631569,0,0
0.3753110988513994,0,0
0.37343922693666093,0,0
0.37157669102204566,0,0
0.3697234445440589,0,0
0.3678794411714422,0,0
0.36604463480401533,0,0
0.3642189795715233,0,0
0.3624024298324902,0,0
0.3605949401730783,0,0
0.35879646540595156,0,0
0.3570069605691473,0,0
0.35522638092495146,0,0
0.35345468195878016,0,0
0.35169181937806687,0,0
0.3499377491111553,0,0
0.3481924273061975,0,0
0.3464558103300574,0,0
0.3447278547672201,0,0
0.34300851741870664,0,0
0.3412977553009936,0,0
