0,1.0
100,0.9076
200,0.8127
300,0.739
400,0.6634
500,0.5959
600,0.5432
700,0.484
800,0.4353
900,0.3932
1000,0.3448
1100,0.3159
1200,0.279
1300,0.2511
1400,0.2203
1500,0.2006
1600,0.1828
1700,0.1519
1800,0.1365
1900,0.1256
2000,0.1025
2100,0.0943
2200,0.0869
2300,0.077
2400,0.064
2500,0.0553
2600,0.0519
2700,0.0434
2800,0.037
2900,0.0324
3000,0.0303
3100,0.0264
3200,0.0216
3300,0.0187
3400,0.018
3500,0.0144
3600,0.0112
3700,0.01
3800,0.0089
3900,0.0064
4000,0.0071
4100,0.0063
4200,0.0046
4300,0.0038
4400,0.0029
4500,0.0028
4600,0.0022
4700,0.0014
4800,0.0012
4900,0.0015
5000,0.001
5100,0.0007
5200,0.0008
5300,0.0002
5400,0.0002
5500,0.0004
5600,0.0005
5700,0.0003
5800,0.0001
5900,0.0001
6000,0.0
6100,0.0
6200,0.0
6300,0.0001
6400,0.0
6500,0.0
6600,0.0
6700,0.0
6800,0.0
6900,0.0
7000,0.0
7100,0.0
7200,0.0
7300,0.0
7400,0.0
7500,0.0
7600,0.0
7700,0.0
7800,0.0
7900,0.0
8000,0.0
8100,0.0
8200,0.0
8300,0.0
8400,0.0
8500,0.0
8600,0.0
8700,0.0
8800,0.0
8900,0.0
9000,0.0
9100,0.0
9200,0.0
9300,0.0
9400,0.0
9500,0.0
9600,0.0
9700,0.0
9800,0.0
9900,0.0
10000,0.0
